_id,job_name,category
7v2ur,Sr. Software Test Engineer,QA / Automation Engineer
8461d,Software Design Engineer_TC27400,General Software Engineer
87ps5,後端工程師,Backend Engineer
7abq4,Product Engineer(產品工程師),General Software Engineer
7q6s9,【F】自動化設備FAE,QA / Automation Engineer
8d5t3,《研發》軟體工程師(Software Engineer),General Software Engineer
8vk5p,HTC實習專區 - Talent Solutions Developer Intern(HR Tech/AI/Data Analysis),AI Engineer / Researcher
8ly90,量化交易運維助理（日間）,DevOps / SRE / Cloud Engineer
8vyoy,  AI 應用開發工程師,AI Engineer / Researcher
8vg1b,研發助理工程師,General Software Engineer
8cqnw,AI工程師(MCP RAG LLM),AI Engineer / Researcher
8jhmd,軟體工程師(Visual / LiDAR SLAM),General Software Engineer
79h9h,【擴編】≧雲端工程師≦  ~歡迎畢業新鮮人~,DevOps / SRE / Cloud Engineer
8f9wt,資安工程師,General Software Engineer
8ly9j,交易策略助理研究員（夜間）,Others
8rtpk,Firmware Engineer (Build & Integration Specialist) - 板橋 (Req:20058),Embedded / Firmware Engineer
8n9um,Technical Leader,Others
8rt88,[研究]泌尿科/碩士級專任研究助理(資料AI工程師)),AI Engineer / Researcher
8pxgv,軟體工程師(台北),General Software Engineer
748r7,Linux BSP Embedded Engineer (Nvidia Platform/Others),Embedded / Firmware Engineer
7bsfh,軟體研發工程師 / Software Engineer – R&D,General Software Engineer
76p33,AI工程師(資訊部),AI Engineer / Researcher
8peoa,AI工程師 (語言模型/預測模型/影像辨識/數據分析) ｜需具相關經驗,AI Engineer / Researcher
8oi8r,AI Server-軟體開發工程師(土城)_E事業群,AI Engineer / Researcher
45jho,生物資訊工程師,General Software Engineer
8vs67,資深軟體工程師/Senior SW Engineer,General Software Engineer
8u9kr,【軟體研發部】Software Developer,General Software Engineer
8ku3w,[集團] 後端工程師/專員,Backend Engineer
8ium1,ROS機器人開發工程師,General Software Engineer
7gt32,【台北】研發 - 全端工程師,Fullstack Engineer
7egx7,助理工程師,General Software Engineer
8ux61,知名美商Test Engineer,QA / Automation Engineer
79zrr,助理工程師,General Software Engineer
8ub88,雲端開發工程師,DevOps / SRE / Cloud Engineer
7lleg,視覺助理工程師,General Software Engineer
7ggwg,Automation Test Engineer 自動化測試工程師 (地點：板橋/新店),QA / Automation Engineer
8rmu3,電機組-工程師,General Software Engineer
8b1ti,軟體工程師,General Software Engineer
8v19y,地面站系統工程師,DevOps / SRE / Cloud Engineer
6het0,Customer Fulfillment,AI Engineer / Researcher
8izv2, AI 演算法工程師（插入力波形分析 / 製造業 AI）,AI Engineer / Researcher
8mvtx,資訊工程師_土城區(N00),General Software Engineer
83b29,SW-研發二處-SW(BSP)研發高級工程師,General Software Engineer
8v4ya,Process Engineer / 製程工程師,General Software Engineer
8vq47,C-AI 提示工程師,AI Engineer / Researcher
8o07k,資料服務部門主管_汐止,Others
8vr37,Modem System Firmware Engineer,Embedded / Firmware Engineer
86pcj,路易莎咖啡 總公司-數據開發工程師,General Software Engineer
8l1gs,全端工程師,Fullstack Engineer
8w5x0,Firmware Engineer(Hybrid),Embedded / Firmware Engineer
820nb,(REIGN)Facility Engineer-J02015,General Software Engineer
8saa6,(機器人)軟體高級工程師(土城),General Software Engineer
8nyln,資料科學家 Data Science_汐止,Data Scientist / Analyst
87dt3,(DPE) Developer Program Engineer 軟體技術支援工程師  | 智慧家庭 | 工作地點: 新北市,General Software Engineer
65x2j,【獵鷹】PE24013-影像辨識軟體工程師 Image Recognition Software Engineer【研替可】,General Software Engineer
8835k,軟體部門主管/Software Director,General Software Engineer
8hif1,林口-系統開發工程師,General Software Engineer
8oc9p,Camera and Sensors Engineer for Drones,General Software Engineer
89g8s,系統工程師,DevOps / SRE / Cloud Engineer
8m13h,LabVIEW 應用工程師,General Software Engineer
8fj1p,資深資料科學家  Senior/Junior Data Scientist,Data Scientist / Analyst
4cdsi,Server遊戲軟體工程師,Backend Engineer
86sro,【實習生】經營支援部_軟體工程師助理,General Software Engineer
8vvuc,AI工程師,AI Engineer / Researcher
8quzc,AOI軟體工程師 (台北),General Software Engineer
8m8ke,(E30-)高級工程師/技術副理--資訊處,General Software Engineer
8ac2g,自動化機構控制工程師 PLC程式控制,QA / Automation Engineer
8qfcf,(11)【2025資訊轉型與創新】web應用系統資深開發工程師,Frontend Engineer
8muw7,Senior Data Engineer,Data Engineer
8o2ik,(136-1)【台北軟體研發中心】- 演算法開發工程師,AI Engineer / Researcher
7h0os,【JDS】Linux and SW Senior Engineer (Server & Storage-三重),Frontend Engineer
6h0z5,HPC AI 效能工程師(新北/高雄),AI Engineer / Researcher
8hy50,【115年研發替代役】Digital CAD工程師-新店,General Software Engineer
8ckjw,Sr. FPGA Engineer_WLM  (地點:新店or部分遠端),Embedded / Firmware Engineer
8vwxu,【土城廠】伺服器驗證/系統整合工程師,General Software Engineer
6non1,軟體開發工程師 (Switch Software Engineer - Diagnostics),General Software Engineer
7ppks,AI Software Engineer (Junior/Senior),AI Engineer / Researcher
8vq4a,C-AI工程師,AI Engineer / Researcher
8muvr,Data Engineer,Data Engineer
8rax9,HQ－（Sr.） Digital-Transformation Technical Manager 數位轉型技術經理（汐止總部）,Others
8bl7t,後端工程師,Backend Engineer
8riln,Software Engineer,General Software Engineer
8rzy8,光電發展處 演算法工程師,AI Engineer / Researcher
7zn06,tripool｜後端工程師－新北 (全遠端)｜旅遊新創,Backend Engineer
8oiaz,AI Server-EDA /演算法應用開發工程師(土城)_E事業群,AI Engineer / Researcher
74ta8,【F】自動化設備開發-軟體工程師(SW),QA / Automation Engineer
6wilv,Front-End Developer(經紀系統部),Frontend Engineer
6nzm3,系統開發工程師,General Software Engineer
7o9ho,成本分析工程師 - ETE,General Software Engineer
52mag,軟體工程師-台北,General Software Engineer
8qfj6,(16)【2025資訊轉型與創新】數據應用開發工程師,General Software Engineer
8pnwm,慣性導航工程師【近捷運站】,General Software Engineer
8iy9i,資料科學/深度學習工程師,AI Engineer / Researcher
8q8oc,數據工程師實習生｜AI應用開發｜雲端大數據實作,AI Engineer / Researcher
7ve30,Software Engineer (Hybrid),General Software Engineer
3c03n,影像系統工程師,DevOps / SRE / Cloud Engineer
7jp7b,軟體測試工程師 – 影音編輯軟體,QA / Automation Engineer
8qd1k,AI/LLM工程師,AI Engineer / Researcher
8lu6k,Mathematician Engineer 資深機率工程師,General Software Engineer
8sfz9,自走車感知系統工程師,DevOps / SRE / Cloud Engineer
8bp89,【數據部】法人投資數據產品經理 Investment Data Product Manager (JIRA664),Others
8tzqu,Firmware Engineer_BMC (Embedded/ 林口園區)_JR202509064,Embedded / Firmware Engineer
6z9qm,軟體工程師,General Software Engineer
8ofoc,AI軟體工程師,AI Engineer / Researcher
8ulyt,SW_BSP Engineer  (NVIDIA Jetson/ ARM Platforms),General Software Engineer
8umtj,IoT軟體應用工程師 IoT SFAE,General Software Engineer
6qxhc,QA Engineer 測試品管工程師,QA / Automation Engineer
7fywv,後端工程師(Python),Backend Engineer
8v05w,【學期實習】雲端資料保護 AI 實習生(汐止/台北新生/新竹),AI Engineer / Researcher
8fz4n,軟體開發實習生,General Software Engineer
6bicx,AI系統應用工程師,AI Engineer / Researcher
6gcl5,軟體研發工程師 (土城),General Software Engineer
8djcc,System Engineer,General Software Engineer
81yfg,韌體工程師,Embedded / Firmware Engineer
8u8ek,SCM Automation Solutions Specialist,QA / Automation Engineer
8dplw,SHPBU-AIOT Cam FW RD(土城)-E事業群,AI Engineer / Researcher
87ia5,研發高級工程師(Python),General Software Engineer
86p53,資訊安全工程師-I13,General Software Engineer
8qfku,(20)【2025資訊轉型與創新】Web應用開發工程師,Frontend Engineer
8lqk1,韌體應用工程師(台北-M03),Embedded / Firmware Engineer
80ln6,【學期實習】自動化測試開發實習生(汐止),QA / Automation Engineer
8khea,機器人控制深度學習演算法開發工程師,AI Engineer / Researcher
7krmg,IoT物聯網工程師,General Software Engineer
8vowu,AMR AI 視覺辨識開發工程師,AI Engineer / Researcher
881xz,[AI智慧醫療]-AI 軟體助理工程師（僅開放學生實習）,AI Engineer / Researcher
8j10p,FAE工程師,General Software Engineer
8onpy,【2025新鮮人專區】測試助理工程師(中和/竹南),QA / Automation Engineer
5vnss,演算法工程師 (台北/新竹)(研發替代役可),AI Engineer / Researcher
7bidz,系統開發工程師(資訊處),General Software Engineer
8cmor,"LLT_AI服務後端工程師(Backend Engineer, Python/Django/Flask/FastAPI)",AI Engineer / Researcher
8iafh,W_資深產測自動化軟體工程師,QA / Automation Engineer
8ujq0,(研發部)平台工程師Platform Engineer,General Software Engineer
8580h,後端工程師,Backend Engineer
8q115,綠電規劃工程師【F】,General Software Engineer
8vjgk,【土城廠】設備軟體系統主管,General Software Engineer
8w8f6,115年研發替代役_系統研發工程師,General Software Engineer
8dxny,軟體測試工程師(Software Testing Engineer),QA / Automation Engineer
8vkgs,電腦視覺影像辨識工程師,General Software Engineer
8uyqe,(DQE)AI應用與測試工程師,AI Engineer / Researcher
8ts54,T01_【農業水資源與灌溉管理研究所】_碩士級研究專員-水資源、智慧灌溉、設施防災,Others
82raw,軟體工程師,General Software Engineer
7xm8u,研發類-AI Algorithm Principal Engineer 人工智能演算法主任工程師(新店),AI Engineer / Researcher
8p2v8,台北｜顧問  (股票代號:3570),Others
8v1an,助理工程師,General Software Engineer
8ihrv,數據分析師(車聯網)- F43,Data Scientist / Analyst
7hpkl,數據科學家(統計) Data Scientist(Statistician) (Data Science & AI Team),AI Engineer / Researcher
8tigu,演算法工程師,AI Engineer / Researcher
8r7s9,Edge AI 系統開發工程師-R510,AI Engineer / Researcher
83pwo,Sr. Software Engineer,General Software Engineer
839mg,Linux 資深工程師,Frontend Engineer
8sfun,Firmware Automation Test Engineer (Server BMC/BIOS/ROT),QA / Automation Engineer
7bl0d,AI/Big Data工程師(DTO)-Machine Learning Engineer,AI Engineer / Researcher
87vll,裝備開發組-智慧無人載具工程師,General Software Engineer
8sfyv,自走車感知系統工程師,DevOps / SRE / Cloud Engineer
8qflh,(22)【2025資訊轉型與創新】軟體開發工程師,General Software Engineer
8ugc8,《研發》系統整合測試主管(System Integration Testing Manager),QA / Automation Engineer
8l1gt,系統軟體工程師,General Software Engineer
7e376,服務系統規劃管理師 Asia Service System Planner (系統規劃),Others
5uwqy,機器學習工程師 ( Machine Learning Engineer ),AI Engineer / Researcher
8iy7p,AI演算法工程師,AI Engineer / Researcher
8nwqc,影像辨識工程師-Z01,General Software Engineer
76rkd,SRE 工程師 Site Reliability Engineer,DevOps / SRE / Cloud Engineer
8sso8,雲端工程師 (AI Agent),AI Engineer / Researcher
870o4,Machine Learning Engineer 機器學習演算法工程師  | 歡迎研發替代役,AI Engineer / Researcher
8j867,軟體研發人員,General Software Engineer
8s9jg,DQE_BIOS 驗證工程師(Server),Backend Engineer
7vmmw,【數據發展部】數據分析師,Data Scientist / Analyst
8sr49,AI 軟體工程師,AI Engineer / Researcher
8nphp,開發維運工程師(DevOps Engineer ),DevOps / SRE / Cloud Engineer
8r9a8,【軟體研發部】軟體研發工程師 (中和/竹南),General Software Engineer
805rg,App 測試實習生 (QA intern),QA / Automation Engineer
8gf8t,裕隆集團關係企業-後端工程師(.NET),Backend Engineer
7uhwq,Wi-Fi設備應用及測試工程師 ；FAE；Sales engineer,QA / Automation Engineer
8ux64,Sr. SQA Engineer (Router) 路由器測試 (ID: 25006I),QA / Automation Engineer
8vlyr,FPGA Engineer,Embedded / Firmware Engineer
8q8xp,【AI】應用工程師 AI Application Engineer,AI Engineer / Researcher
8rpwn,(中和)Linux Kernel/BSP 軟體工程師,Frontend Engineer
8b9zd,LabVIEW製程開發工程師,General Software Engineer
8ppey,AMR軟體工程師,General Software Engineer
8m7ay,(132-1)【台北軟體研發中心】- 系統整合工程師(應屆可),General Software Engineer
81k17,(J00- ) 軟體工程師/高級工程師/技術副理/技術經理--環境與能源解決方案事業部,General Software Engineer
8uulm,嵌入式軟體PM/Sales,Embedded / Firmware Engineer
8nwto,感測數據分析工程師-Z02,Data Scientist / Analyst
8li1s,雲端及伺服器設計維護工程師-汐止,DevOps / SRE / Cloud Engineer
87vm6,SCM digital development project management,Others
8im9q,Python 後端軟體工程師 (AI / AI Agent 應用)【研發處】,AI Engineer / Researcher
8nt4n,Senior Software Engineer,General Software Engineer
6hv7d,數據分析師,Data Scientist / Analyst
8rom4,(139-1)【台北軟體研發中心】- LLM生成式AI資深工程師,AI Engineer / Researcher
8lhtm,軟體工程師,General Software Engineer
8vb2s,AICore App 問題鑑別分類工程師 (板橋) AICore Triage Engr.,AI Engineer / Researcher
85y9y,客戶成功經理,Others
7jt71,網路工程師/FAE工程師,General Software Engineer
8sfy2,機器人系統工程師,DevOps / SRE / Cloud Engineer
6nps6,嵌入式系統開發工程師,Embedded / Firmware Engineer
8ug15,【FP】Partner Engineer,General Software Engineer
75zso,機器學習工程師(電腦視覺),AI Engineer / Researcher
8vycr,2D/3D電腦視覺工程師,General Software Engineer
8s00u,光電發展處   AI影像處理工程師,AI Engineer / Researcher
8s4s3,[台北]軟體工程師,General Software Engineer
8qfsf,數據工程師-政金部(PS170),Data Engineer
7e9wl,後端工程師,Backend Engineer
83ucn,後端工程師(CPD-X),Backend Engineer
8rvj0,好好證券-前端程式工程師 FrontEnd Engineer,Frontend Engineer
7kb88,電動車軟體測試開發工程師(自動化測試)-F20,QA / Automation Engineer
8ljvi,AI/Big Data工程師(DTO)-Generative AI ENgineer,AI Engineer / Researcher
70mim,【數據發展部】助理數據分析師－產品分析中心,Data Scientist / Analyst
83y5p,軟體工程師 Software Engineer,General Software Engineer
7so59,軟體工程師(NPI)-F12,General Software Engineer
7khs0,韌體開發工程師,Embedded / Firmware Engineer
8ky57,SW_軟體工程師(EP),General Software Engineer
8ku3m,[集團] 流程優化與數據分析專員,Data Scientist / Analyst
8pmqv,資深Web開發工程師(土城)_S,Frontend Engineer
8saan,(機器人)系統高級工程師(土城),General Software Engineer
6xn40,軟體工程師,General Software Engineer
8otb6,LLM工程師,AI Engineer / Researcher
7tpv7,測試工程師/測試助理工程師 (應屆畢業生、無經驗可),QA / Automation Engineer
8tlim,Software Developer (C++) (地點：板橋),General Software Engineer
7n20l,BIOS 韌體研發工程師,Embedded / Firmware Engineer
8w31a,IT Team_IT System Engineer_IT系統工程師 (台北),DevOps / SRE / Cloud Engineer
8soyg,專案經理-政府專案領域(PS170),Others
87ijv,研發資深工程師(Python),General Software Engineer
7z9n4,[台灣HQ] 資訊科技與商業智慧 專員,Others
83v28,機器人系統工程師(FAE),DevOps / SRE / Cloud Engineer
