_id,description
72r9v,CSS
72r9v,ReactJS
72r9v,AngularJS
72r9v,VueJS
6xyzl,Solaris
6xyzl,MS SQL
8lops,Java
8lops,Python
8vbms,SEO
8vbms,Wordpress
8uoha,Git
8uoha,CSS
8uoha,JavaScript
8uoha,HTML
8uoha,AWS
8uoha,Microsoft Azure
8uoha,ASP.NET
8uoha,C#
65wsl,AutoCad 2D
65wsl,AutoCAD
65wsl,Word
65wsl,PowerPoint
65wsl,Excel
8dcan,Excel
8dcan,Outlook
8dcan,PowerPoint
8dcan,Word
8dcan,AutoCAD
8mpgl,Excel
8mpgl,Outlook
8mpgl,PowerPoint
8mpgl,Word
8mpgl,LLM
4owz9,Database Administrator
4owz9,Database Management
4owz9,MS SQL
8uvaj,Python
8uvaj,MS SQL
8qlb0,Cloud
8qlb0,Power BI​
8qlb0,MS SQL
8qlb0,MySQL
8qlb0,PL/SQL
8qlb0,Microsoft Azure
8mspj,Excel
8mspj,Outlook
8mspj,PowerPoint
8mspj,Word
8mspj,Adobe Acrobat
8mspj,Project
7xq15,Excel
7xq15,Word
7xq15,AutoCAD
84qn0,Git
84qn0,ASP.NET
84qn0,C#
84qn0,JavaScript
84qn0,CSS
84qn0,VueJS
7xr5h,英文打字20以下
7xr5h,中文打字20以下
7xr5h,Word
7xr5h,Outlook
7xr5h,Excel
8v0v7,Google Analytics
8v0v7,EDA
8v0v7,Python
8v0v7,Excel
8v0v7,Tableau
8v0v7,Looker studio
8v0v7,PL/SQL
8w293,ASP.NET
8w293,C#
8w293,JavaScript
8w293,Java
8jm4g,Linux
8jm4g,Jenkins
8jm4g,PostgreSQL
8jm4g,Tomcat
3x3i2,Git
3x3i2,PHP
3x3i2,MySQL
8donp,Adobe Acrobat
8donp,Excel
8donp,Project
8donp,Word
8donp,AutoCAD
8322s,AutoCad 2D
8322s,AutoCad 3D
8322s,SolidWorks
8322s,Inventor
8l2ub,SPSS
8vw9f,Power BI​
8vw9f,Microsoft SharePoint
7o0le,AutoCAD
6i40b,Java
6i40b,Spring
6i40b,MS SQL
6i40b,MySQL
6i40b,Oracle
6i40b,HTML
6i40b,J2EE
6i40b,JavaScript
6i40b,jQuery
6i40b,VueJS
6i40b,Angular
6i40b,ReactJS
8ut83,Excel
8ut83,PowerPoint
8ut83,Word
77cs7,Excel
77cs7,PowerPoint
77cs7,Word
77cs7,AutoCAD
8u8ct,Scrum
8u8ct,Git
8g4hn,MySQL
8g4hn,AWS
8g4hn,Tableau
8g4hn,Google Analytics
6jd84,Data Guard
6jd84,Database Administrator
6jd84,Database Management
6jd84,MySQL
6jd84,Oracle
6jd84,PL/SQL
6jd84,Toad
8rn2w,NLP
8rn2w,PyTorch
8rn2w,tensorflow
8rn2w,Python
8nkgi,MS SQL
8uav2,Excel
8uav2,AutoCAD
6u7bu,PHP
6u7bu,MySQL
6u7bu,jQuery
8sjmu,ChatGPT
8sjmu,Excel
8sjmu,Looker studio
87vo6,Git
87vo6,Teradata
87vo6,Hive
87vo6,Data Architect
87vo6,GIS
87vo6,ArcGis
87vo6,Node.js
87vo6,XML
87vo6,AWS
87vo6,hadoop
87vo6,PostgreSQL
87vo6,MS SQL
87vo6,ETL
87vo6,Data Modeling
87vo6,ANSI SQL
87vo6,Python
87vo6,Github
87vo6,UML
87vo6,Linux
8vcfa,Linux
3l8hf,Struts
3l8hf,Angular
3l8hf,CSS
3l8hf,jQuery
3l8hf,JavaScript
3l8hf,J2EE
3l8hf,PostgreSQL
3l8hf,PL/SQL
3l8hf,Oracle
3l8hf,MySQL
3l8hf,Spring
3l8hf,JSP
3l8hf,Java
3l8hf,AJAX
8dbf6,Excel
8dbf6,PowerPoint
8dbf6,Word
8uk72,Socket
8uk72,MySQL
8uk72,AWS
8uk72,Jenkins
8uk72,PostgreSQL
8uk72,Java
8k0ya,ASP.NET
8k0ya,C#
8k0ya,MS SQL
8k0ya,MySQL
8k0ya,Oracle
8k4sq,Windows 10
8k4sq,Excel
8k4sq,PowerPoint
8k4sq,Word
8k4sq,中文打字20~50
7z3gu,Draw
7z3gu,Word
7z3gu,Visio
7z3gu,PowerPoint
7z3gu,Excel
8vmog,NLP
8vmog,LLM
8vmog,Prompt
8vmog,JavaScript
8vmog,MySQL
8vmog,Node.js
8vmog,XML
8vmog,Java
8vmog,MS SQL
8vmog,PostgreSQL
87kx2,Adobe Acrobat
87kx2,AutoCad 2D
87kx2,Adobe Photoshop
87kx2,中文打字50~75
87kx2,Word
87kx2,PowerPoint
87kx2,Outlook
87kx2,Internet Explorer
87kx2,Excel
87kx2,Windows 10
7naou,Git
7naou,Visual C#
8sf1j,MySQL
8sf1j,MS SQL
705j6,Linux
705j6,AWS
705j6,DNS
705j6,VPN
8si6i,LLM
8si6i,Cloud
8pfo4,PHP
8pfo4,Git
8pfo4,JavaScript
8pfo4,jQuery
8pfo4,Github
8g4qf,Apple
8g4qf,Android
8g4qf,iOS
8g4qf,Systems Analysis
8g4qf,Jenkins
8g4qf,Git
8g4qf,Java
8g4qf,Objective-C
8g4qf,SWIFT
8g4qf,Kotlin
8g4qf,HTML
8q1t4,AWS
8q1t4,Go
84ofv,Git
84ofv,Python
8qgs9,C#
8qgs9,MS SQL
8qgs9,WinForm
8qgs9,Socket
8i129,Python
8i129,PyTorch
8i129,tensorflow
8i129,NLP
8i129,Keras
8i129,scikit-learn
8i129,LLM
7hpa6,Excel
7hpa6,PowerPoint
7hpa6,Word
7hpa6,AutoCAD
7hq5w,Java
7hq5w,VueJS
7hq5w,ReactJS
7hq5w,CSS
7hq5w,JavaScript
7hq5w,HTML
7hq5w,PostgreSQL
7hq5w,MySQL
7hq5w,MS SQL
7hq5w,Spring
7hq5w,PHP
7hq5w,Git
7hq5w,Shell
7hq5w,Linux
40pcd,Linux
7igfz,AutoCAD
64krq,Windows 2003
64krq,Windows XP
64krq,Windows 7
64krq,Windows Server 2008
64krq,Windows 8
64krq,Windows Server 2012
64krq,MS SQL
64krq,Windows Server 2019
64krq,Windows 10
64krq,Firewall
64krq,FTP
64krq,TCP/IP
64krq,VLAN
64krq,VPN
64krq,Cisco
64krq,DHCP
64krq,DNS
8khvm,jQuery
8khvm,Socket
8khvm,Angular
8khvm,VueJS
8khvm,AngularJS
8khvm,ReactJS
8khvm,Node.js
8khvm,Sass
8khvm,CSS
8khvm,JavaScript
8khvm,HTML
8khvm,AJAX
8khvm,Git
6vzmi,Excel
6vzmi,Word
6vzmi,AutoCAD
8b1ag,ASP.NET
8b1ag,Visual C#
8b1ag,MS SQL
8b1ag,JavaScript
8e43k,RPG
8e43k,AS/400
8s7pq,JavaScript
8s7pq,C#
8s7pq,Delphi
8s7pq,ASP.NET
8s7pq,MS SQL
8rn3d,Excel
8rn3d,PowerPoint
8rn3d,Word
8i5bh,Android
8i5bh,iOS
8i5bh,Java
8i5bh,MySQL
8i5bh,JavaScript
8i5bh,ReactJS
6hn0f,OOP
6hn0f,C#
6hn0f,C++
6hn0f,ISAPI
6hn0f,Unity3D
80pr3,AJAX
80pr3,ASP.NET
80pr3,C#
80pr3,MS SQL
80pr3,HTML
80pr3,JavaScript
80pr3,jQuery
80pr3,CSS
7wxb5,ArcGis
7wxb5,GIS
8ce8a,Git
8ce8a,AJAX
8ce8a,C#
8ce8a,MS SQL
8ce8a,JavaScript
8ce8a,jQuery
8hfmf,Github
8hfmf,Git
8hfmf,JavaScript
8hfmf,CSS
8hfmf,Node.js
8hfmf,ssh
8hfmf,TCP/IP
7yjfv,ASP.NET
7yjfv,C
7yjfv,C#
7yjfv,C++
7yjfv,C++.Net
7yjfv,Delphi
8srkv,Excel
8srkv,Word
8srkv,PowerPoint
7ffzh,Git
7ffzh,C#
7ffzh,MS SQL
7ffzh,HTML
7ffzh,JavaScript
7ffzh,jQuery
7ffzh,ASP.NET
8uum9,Power BI​
8uum9,Tableau
7c60v,ASP.NET
7c60v,Java
7c60v,MS SQL
7c60v,Oracle
7t6fy,Excel
7t6fy,Word
56zfg,C++
56zfg,Unity3D
56zfg,TCP/IP
56zfg,CSS
56zfg,jQuery
56zfg,JavaScript
56zfg,HTML
56zfg,MySQL
56zfg,Go
56zfg,Python
56zfg,PHP
56zfg,C#
56zfg,C
56zfg,Linux
843nr,Excel
843nr,Internet Explorer
843nr,Outlook
843nr,PowerPoint
843nr,Project
843nr,Word
71gxw,Java
71gxw,MS SQL
8uip5,Excel
8uip5,PowerPoint
8uip5,Word
8uip5,ETL
8uip5,Python
8uip5,Linux
8uip5,Teradata
8j2c1,tensorflow
8j2c1,NLP
8j2c1,Keras
8j2c1,MLOPs
8hqw7,Git
8hqw7,ASP.NET
8hqw7,C#
8hqw7,Java
8hqw7,Python
8hqw7,MS SQL
8hqw7,MySQL
8hqw7,HTML
8hqw7,JavaScript
8hqw7,CSS
8hqw7,VueJS
85cj0,Oracle ERP
8w1w6,AWS
8w1w6,Java
8sha3,PHP
8sha3,JavaScript
8sha3,VueJS
8sha3,Node.js
8sha3,jQuery
86y95,PowerBuilder
86y95,MS SQL
86y95,Oracle
86y95,PostgreSQL
86y95,MySQL
8spyq,LLM
8spyq,PyTorch
8rk6a,Excel
8rk6a,PowerPoint
8rk6a,Word
8rk6a,AutoCAD
8nx1n,MS SQL
8nx1n,Tableau
8nx1n,Power BI​
8fbpl,Jenkins
8fbpl,Java
8fbpl,Scrum
8fbpl,AWS
7wgle,C++
7wgle,Word
7wgle,PowerPoint
7wgle,Python
7wgle,Java
7wgle,Excel
3wmi5,Excel
3wmi5,Internet Explorer
3wmi5,Outlook
3wmi5,PowerPoint
3wmi5,Word
3wmi5,AutoCAD
8i42d,Java
8i42d,JSP
8i42d,MS SQL
8i42d,JavaScript
8mn0w,Java
8mn0w,Oracle
8mn0w,MS SQL
8mn0w,Git
8imbd,Github
8imbd,MySQL
8imbd,AWS
8usr2,SAP
8usr2,ABAP
84hnu,AutoCAD
84hnu,Word
84hnu,Project
84hnu,PowerPoint
84hnu,Excel
7ogcd,MySQL
7ogcd,Excel
7ogcd,PowerPoint
7ogcd,Word
8rh71,Excel
8rh71,Word
8rh71,AutoCad 2D
8q30p,SAP
86l0m,AutoCAD
8p75u,Line
8p75u,ChatGPT
8p75u,Google Analytics
8p75u,Google關鍵字廣告
8p75u,Facebook
8pcrx,C#
8pcrx,Security
8pcrx,ASP.NET
76peb,Excel
76peb,Word
7s3xz,PHP
7s3xz,MySQL
7s3xz,JavaScript
7s3xz,Excel
7s3xz,PowerPoint
7s3xz,Word
8vtne,Illustrator
8vtne,Adobe Photoshop
8vtne,Final Cut ProX
8vtne,After Effects
8vtne,SEO
8vtne,Wordpress
8vtne,Premiere
8vtne,短影音
8vtne,Canva
8vtne,CorelDraw
8vtne,Instagram
8vtne,CSS
8vtne,HTML
8hqzb,C
8hqzb,C++
8hqzb,PyTorch
788ys,JavaScript
788ys,ReactJS
8uh7c,Go
8uh7c,MySQL
8uh7c,JavaScript
8uh7c,Node.js
8nnei,Git
8nnei,ASP.NET
8nnei,C#
8nnei,Visual Studio .net
8nnei,MS SQL
8nnei,HTML
8nnei,JavaScript
8nnei,Github
8nnei,GIS
8nnei,CSS
8nnei,jQuery
8uj3i,Java
8uj3i,Angular
8cx86,MySQL
8cx86,AWS
8cx86,Node.js
6rezg,AutoCAD
6rezg,Project
6rezg,PowerPoint
8sf46,鼎新
8sf46,Word
8sf46,PowerPoint
8sf46,Outlook
8sf46,Excel
8sf46,鼎基 ERP
8sf46,中文打字20~50
8sf46,AutoCAD
87svq,Java
87svq,Spring
87svq,MS SQL
87svq,VueJS
7h0o4,C++
7h0o4,MySQL
7h0o4,Excel
7h0o4,Outlook
7h0o4,PowerPoint
7h0o4,Word
8svj4,Excel
8svj4,PowerPoint
8svj4,Word
8svj4,AutoCAD
8icg4,Excel
8icg4,AutoCAD
8qfg0,Linux
8qteg,Adobe Acrobat
8qteg,Excel
8qteg,Word
8qteg,Outlook
8jou5,Windows 10
8jou5,PowerPoint
8jou5,AutoCAD
8jou5,Excel
8jou5,Word
8vjbx,MS SQL
8vjbx,MySQL
8jqsr,AutoCAD
8jqsr,Word
8jqsr,PowerPoint
8jqsr,Outlook
8jqsr,Internet Explorer
8jqsr,Excel
8jqsr,Windows 10
8jiuq,AutoCad 3D
8jiuq,AutoCAD
8jiuq,PowerPoint
8jiuq,Outlook
8jiuq,Excel
8jiuq,Adobe Acrobat
8jiuq,Windows 10
8e9fi,AutoCAD
7pimd,Windows 10
7pimd,Excel
7pimd,PowerPoint
7pimd,Word
7pimd,鼎基 ERP
7pimd,文中系統
7pimd,Power BI​
8k864,AutoCAD
8k864,Word
8k864,Project
8k864,PowerPoint
8k864,Outlook
8k864,OneNote
8k864,Excel
8dhfj,iOS
8dhfj,Java
8dhfj,SWIFT
8dhfj,Kotlin
8ls5g,Security
8ls5g,PostgreSQL
8ls5g,MySQL
8ls5g,Cloud
8ls5g,Java
7kq64,Excel
7kq64,PowerPoint
7kq64,Project
7kq64,AutoCAD
7kq64,Revit
8dfhc,Excel
8dfhc,Outlook
8dfhc,PowerPoint
8dfhc,Word
8dfhc,中文打字50~75
8dfhc,英文打字50~75
8vzcm,Excel
8vzcm,Word
8vzcm,Outlook
8ll7l,Excel
8ll7l,PowerPoint
8ll7l,Word
62q9w,ASP.NET
62q9w,C#
62q9w,Visual C#
62q9w,Visual Studio .net
62q9w,MS SQL
8shry,Excel
8shry,Outlook
8shry,PowerPoint
8shry,Word
8shry,AutoCad 2D
776gw,Excel
776gw,Word
8sxns,AutoCAD
8d57b,C#
8d57b,Angular
8d57b,jQuery
8d57b,JavaScript
8d57b,HTML
8d57b,MS SQL
8d57b,Struts
8d57b,Spring
8d57b,JSP
8d57b,Java
8d57b,C++
8d57b,ASP.NET
8d57b,AJAX
8d57b,Servlets
66j5y,Java
84ajs,MS SQL
8uga6,Git
8uga6,jQuery
8uga6,CSS
8uga6,HTML
8uga6,VueJS
83ojx,AWS
7v1ot,Java
7v1ot,JSP
7v1ot,MS SQL
7v1ot,MySQL
7v1ot,Oracle
7v1ot,Tomcat
7v1ot,HTML
7v1ot,XML
7v1ot,jQuery
7v1ot,Node.js
7v1ot,VueJS
88t8t,ASP.NET
88t8t,C#
88t8t,MS SQL
7mtc8,Excel
7mtc8,PowerPoint
7mtc8,Word
7mtc8,中文打字50~75
6fgsf,Java
6fgsf,JSP
6fgsf,Spring
6fgsf,Struts
6fgsf,Visual Studio .net
6fgsf,MS SQL
6fgsf,Oracle
6fgsf,Tomcat
6fgsf,WebLogic
6fgsf,JavaScript
6fgsf,jQuery
8j2e0,Excel
8j2e0,PowerPoint
8j2e0,Project
8j2e0,Word
8j2e0,AutoCAD
79dmh,HTML
79dmh,JavaScript
79dmh,CSS
79dmh,Node.js
79dmh,VueJS
79dmh,ssh
79dmh,TCP/IP
89ofx,Systems Analysis
89ofx,Jenkins
89ofx,Git
89ofx,HTML
89ofx,iOS
89ofx,Apple
89ofx,Android
89ofx,Java
89ofx,SWIFT
89ofx,Kotlin
89ofx,Objective-C
8uhg9,Linux
8uhg9,Python
8uhg9,PyTorch
8uhg9,tensorflow
8qcxg,Android
8qcxg,Kotlin
8qcxg,Java
8qcxg,Git
8qcxg,C
8qcxg,TCP/IP
8qcxg,Flutter
8qcxg,Dart
8ufz7,Firmware
8ufz7,Excel
895jc,Git
895jc,Java
895jc,Spring
895jc,MySQL
895jc,PostgreSQL
895jc,RDBMS
895jc,JavaScript
895jc,jQuery
8lo4q,Excel
8lo4q,PowerPoint
8lo4q,Word
8lo4q,AutoCAD
7hncz,Excel
7hncz,Project
7hncz,Word
7hncz,AutoCAD
87j13,Github
87j13,AWS
87j13,JavaScript
87j13,Node.js
8k7u8,Github
8k7u8,Git
8k7u8,ASP
8k7u8,ASP.NET
8k7u8,MS SQL
8k7u8,HTML
8k7u8,JavaScript
8k7u8,CSS
8k7u8,SOAP
7yhsd,HTTP
7yhsd,VueJS
7yhsd,CSS
7yhsd,JavaScript
7yhsd,HTML
7yhsd,MS SQL
7yhsd,C#
7yhsd,ASP.NET
8vbom,ASP.NET
8vbom,C#
8vbom,JavaScript
5hmrh,Linux
5hmrh,Git
5hmrh,Java
5hmrh,Spring
5hmrh,PostgreSQL
8ovx6,Oracle
8ovx6,MS SQL
8ovx6,鼎新
8ovx6,PL/SQL
7omi9,AJAX
7omi9,Java
7omi9,JSF
7omi9,JSP
7omi9,Spring
7omi9,JDBC
7omi9,MS SQL
7omi9,Oracle
7omi9,HTML
7omi9,J2EE
7omi9,JavaScript
7omi9,jQuery
7omi9,CSS
8q544,Linux
8q544,Github
8q544,Python
8q544,Go
8q544,PostgreSQL
8q544,JavaScript
8q544,Node.js
8q544,Java
8t2sn,VueJS
8t2sn,ReactJS
8t2sn,JavaScript
8t2sn,AngularJS
8t2sn,Node.js
8t2sn,CSS
8t2sn,jQuery
8t2sn,AJAX
8t2sn,Angular
7nnhu,Visual C#
7nnhu,MS SQL
7ty1z,PHP
8cbyv,Github
8cbyv,Git
8cbyv,AWS
8cbyv,JavaScript
8cbyv,Node.js
7yv1a,鼎新
7yv1a,AutoCAD
7yv1a,Word
7yv1a,Project
7yv1a,PowerPoint
7yv1a,Outlook
7yv1a,Excel
7yv1a,Apple
80819,HTML
80819,JavaScript
80819,CSS
80819,ReactJS
8v90l,VueJS
8v90l,HTML
8v90l,JavaScript
8v90l,CSS
7rle7,Java
7rle7,HTTP
7rle7,VueJS
7rle7,AngularJS
7rle7,ReactJS
7rle7,CSS
7rle7,JavaScript
7rle7,HTML
7rle7,Go
7rle7,Python
7rle7,C++
7rle7,C#
7rle7,Git
7rle7,Linux
8m55a,ASP.NET
8m55a,C#
8m55a,Visual Studio
8m55a,MS SQL
7cgiy,Linux
7cgiy,MySQL
7cgiy,Load Balancing
8sohg,Excel
8sohg,Outlook
8sohg,PowerPoint
8sohg,Word
8sma1,AutoCAD
8sma1,Word
8sma1,PowerPoint
8sma1,Excel
8sma1,Project
66jhi,Java
66jhi,RDBMS
66jhi,Tomcat
66jhi,J2EE
66jhi,JavaScript
66jhi,VueJS
66jhi,MES
8m2p8,Excel
8m2p8,Word
8tqsn,Excel
8tqsn,PowerPoint
8tqsn,Word
8tqsn,AutoCAD
8vyza,PyTorch
8vyza,LLM
8vyza,MLOPs
8cxjq,Linux
8cxjq,iOS
8cxjq,Github
8cxjq,Git
8cxjq,Python
8cxjq,SWIFT
8cxjq,e-commerce
6do9d,Java
6do9d,Spring
6do9d,Oracle
7s6ed,Linux
7s6ed,C++
7s6ed,PHP
7s6ed,Python
8jeta,ASP.NET
8jeta,C#
8jeta,HTML
8jeta,JavaScript
8jeta,CSS
8l9l9,Excel
8l9l9,PowerPoint
8l9l9,Word
8l9l9,AutoCAD
3l6qr,Struts
3l6qr,Angular
3l6qr,VueJS
3l6qr,Node.js
3l6qr,CSS
3l6qr,jQuery
3l6qr,JavaScript
3l6qr,J2EE
3l6qr,HTML
3l6qr,MySQL
3l6qr,Spring
3l6qr,JSP
3l6qr,Java
3l6qr,AJAX
3l6qr,Git
3l6qr,Github
8t2a7,Excel
8t2a7,PowerPoint
8t2a7,Project
8t2a7,Word
8t2a7,AutoCAD
6pt67,AutoCAD
8gcgt,Github
8gcgt,Git
8gcgt,AWS
8gcgt,JavaScript
8gcgt,Node.js
82r7e,MySQL
82r7e,PL/SQL
82r7e,PostgreSQL
8sw0y,PHP
8sw0y,MySQL
8sw0y,HTML
8sw0y,JavaScript
8sw0y,jQuery
8sw0y,CSS
8sw0y,Node.js
8sw0y,VueJS
8prxp,PHP
8prxp,JavaScript
8prxp,CSS
8t4xk,C#
8t4xk,DNS
8t4xk,AWS
8t4xk,Linux
8t4xk,MySQL
80zho,Linux
80zho,OOP
80zho,Git
80zho,C++
80zho,Python
80zho,PostgreSQL
80zho,Socket
878io,Linux
878io,Git
878io,C#
878io,PHP
878io,MS SQL
878io,AWS
878io,HTML
878io,CSS
878io,DNS
878io,FTP
878io,HTTP
8ibzy,RDBMS
8ibzy,Java
8ibzy,Python
8ibzy,Ruby
8ibzy,Spring
8ibzy,Struts
8ibzy,Visual C#
8ibzy,Visual Studio
8ibzy,Visual Studio .net
8ibzy,WinForm
8ibzy,MS SQL
8ibzy,MySQL
8ibzy,PL/SQL
8ibzy,PostgreSQL
8ibzy,C#
8ibzy,HTML
8ibzy,J2EE
8ibzy,JavaScript
8ibzy,jQuery
8ibzy,CSS
8ibzy,Sass
8ibzy,Node.js
8ibzy,ReactJS
8ibzy,AngularJS
8ibzy,VueJS
8ibzy,Redux
8ibzy,Django
8ibzy,Angular
8ibzy,OOP
8ibzy,Servlets
8ibzy,Github
8ibzy,Jenkins
8ibzy,Git
8ibzy,AJAX
8ibzy,ASP.NET
8dhep,SAP
5r46h,Git
5r46h,ASP.NET
5r46h,MS SQL
5r46h,MySQL
5r46h,AWS
5r46h,HTML
5r46h,JavaScript
5r46h,jQuery
8e7by,Git
8e7by,ASP.NET
8e7by,C#
8e7by,MS SQL
8e7by,HTML
8e7by,JavaScript
8e7by,jQuery
8e7by,CSS
8cbfh,中文打字20~50
8cbfh,中文打字50~75
8u9r2,NLP
8u9r2,LLM
8u9r2,PyTorch
8u9r2,tensorflow
72jad,Excel
72jad,Internet Explorer
72jad,PowerPoint
72jad,Word
8sfa3,PHP
8sfa3,MySQL
8sfa3,JavaScript
8sfa3,Excel
8sfa3,PowerPoint
8sfa3,Word
88m2a,Excel
88m2a,PowerPoint
88m2a,Word
88m2a,AutoCAD
8uyty,AutoCAD
8tlkm,PLC
8tlkm,TCP/IP
8tlkm,AutoCAD
67nva,Linux
67nva,Git
67nva,AJAX
67nva,PHP
67nva,MySQL
67nva,HTML
67nva,JavaScript
67nva,XML
67nva,XML Web services
67nva,jQuery
746h1,Excel
746h1,PowerPoint
746h1,Word
8v5i1,Word
8v5i1,PowerPoint
8v5i1,Outlook
8v5i1,Excel
8v5i1,VPN
8v5i1,DNS
8v5i1,VM
8v5i1,Cisco
897io,PHP
897io,MySQL
897io,JavaScript
897io,jQuery
897io,Excel
897io,Outlook
897io,PowerPoint
897io,Word
6so54,Linux
6so54,Windows Server 2012
6so54,OOAD
6so54,UML
6so54,ASP.NET
6so54,PHP
6so54,MS SQL
6so54,MySQL
8pr1a,JavaScript
8pr1a,HTML
8pr1a,C#
8vw4w,AutoCAD
8vdv8,Windows Server 2012
8vdv8,MS SQL
8vdv8,MySQL
8vdv8,Excel
8vdv8,PowerPoint
8vdv8,Word
8w04x,Excel
8w04x,Outlook
8w04x,PowerPoint
8w04x,Word
8w04x,Adobe Photoshop
8w04x,AutoCAD
8ponx,AutoCAD
8ponx,Excel
8ponx,Adobe Acrobat
8ponx,Visio
8ponx,PowerPoint
8o6by,Excel
8o6by,Outlook
8o6by,PowerPoint
8o6by,Word
8tcjs,AJAX
8tcjs,ASP.NET
8tcjs,C#
8tcjs,MS SQL
8tcjs,JavaScript
8tcjs,CSS
6ge82,AutoCAD
4u5yg,ASP.NET
4u5yg,C#
4u5yg,MS SQL
4u5yg,Oracle
4u5yg,HTML
4u5yg,JavaScript
4u5yg,jQuery
4u5yg,IIS
791zn,Excel
791zn,PowerPoint
791zn,Word
8i9vo,Python
8i9vo,R
8i9vo,LLM
8w2be,Excel
8w2be,PowerPoint
8w2be,Word
8nas8,ReactJS
8nas8,HTML
8nas8,VueJS
8nas8,Git
8ujd5,Python
8ujd5,PostgreSQL
8ujd5,MS SQL
8ujd5,AWS
8ujd5,ETL
8ujd5,Tableau
8tljk,Scrum
8tljk,MES
8tljk,Cloud
8im9r,tensorflow
8im9r,PPPoE
8im9r,LAN
8im9r,HTTP
8im9r,FTP
8im9r,Firewall
8im9r,Ethernet
8im9r,DNS
8im9r,DHCP
8im9r,Cisco
8im9r,Vmware
8im9r,OpenCV
8im9r,PyTorch
8vzt6,Excel
8vzt6,PowerPoint
8vzt6,Word
8jky7,AutoCAD
8jky7,Sketch up
8kzd3,PyTorch
7sa5e,HTML
7sa5e,JavaScript
7sa5e,jQuery
7sa5e,GIS
7sa5e,VueJS
7sa5e,Figma
7sa5e,Canva
8dlri,Linux
8dlri,Git
8dlri,Java
8dlri,Spring
8dlri,MySQL
8daq4,RDBMS
8daq4,Database Management
8daq4,ETL
8daq4,MS SQL
8daq4,MySQL
8daq4,OLAP
8daq4,Oracle
8daq4,PL/SQL
8daq4,PostgreSQL
8daq4,Linux
8daq4,Tomcat
8daq4,HTML
8daq4,JavaScript
8daq4,jQuery
8daq4,CSS
8daq4,Tableau
8daq4,Power BI​
86p0e,Linux
86p0e,Vmware
86p0e,Windows Server 2019
8vwy9,AutoCAD
8vwy9,Excel
8vwy9,Word
8vwy9,PowerPoint
8a99u,Excel
8a99u,PowerPoint
8a99u,Word
72r0i,PHP
72r0i,MySQL
7bdqy,Linux
8vzud,Git
8vzud,C#
6y1ic,Django
6y1ic,CSS
6y1ic,jQuery
6y1ic,JavaScript
6y1ic,HTML
6y1ic,Python
6y1ic,AJAX
6y1ic,Git
6y1ic,Github
6y1ic,Linux
7ky1h,Github
7ky1h,Git
7ky1h,Java
7ky1h,MS SQL
7ky1h,HTML
7ky1h,J2EE
7ky1h,JavaScript
7ky1h,jQuery
7ky1h,CSS
8r9e5,Excel
8r9e5,Word
8r9e5,中文打字20~50
8r9e5,PowerPoint
8t5vs,鼎新
8t5vs,Word
8t5vs,PowerPoint
8t5vs,Outlook
8t5vs,Excel
8t5vs,鼎基 ERP
8t5vs,中文打字20~50
8t5vs,AutoCAD
8cvpf,iOS
8cvpf,Git
8cvpf,ASP.NET
8cvpf,C#
8cvpf,PHP
8cvpf,MS SQL
8cvpf,XML
8cvpf,Node.js
8cvpf,ReactJS
8cvpf,Unreal Engine
8qg0q,Git
8qg0q,MS SQL
8qg0q,ASP.NET
8qg0q,C#
8qg0q,Java
8qg0q,Python
82tsp,OOP
82tsp,jQuery
82tsp,JavaScript
82tsp,HTML
82tsp,PL/SQL
82tsp,MS SQL
82tsp,C#
82tsp,ASP.NET
82tsp,AJAX
8v5s8,LLM
8v5s8,Node.js
7v2kq,MySQL
7v2kq,Angular
7v2kq,VueJS
7v2kq,ReactJS
7v2kq,Node.js
7v2kq,CSS
7v2kq,jQuery
7v2kq,JavaScript
7v2kq,HTML
7v2kq,Oracle
7v2kq,MS SQL
7v2kq,Visual Studio .net
7v2kq,Visual Studio
7v2kq,C#
7v2kq,ASP.NET
7v2kq,AJAX
7dp3x,Word
7dp3x,PowerPoint
7dp3x,Outlook
7dp3x,Excel
7dp3x,Adobe Acrobat
7dp3x,Windows 10
7dp3x,Windows 7
8ecfm,AutoCAD
8ecfm,AutoCad 2D
88d8j,Excel
88d8j,PowerPoint
88d8j,Word
88d8j,中文打字20~50
88d8j,AutoCAD
88d8j,AutoCad 2D
3jn30,MS SQL
3jn30,MySQL
8uqyc,AutoCAD
8uqyc,中文打字50~75
8uqyc,Word
8uqyc,Excel
8uqyc,PowerPoint
8s6ym,Excel
8s6ym,Word
8m48u,Git
8m48u,HTML
8m48u,JavaScript
8m48u,CSS
8pueu,Go
8pueu,MySQL
8pueu,JMS
8pueu,Git
7fif3,Java
7fif3,MS SQL
7fif3,PostgreSQL
7fif3,JavaScript
6qjzn,AutoCAD
8ocmf,C#
8ocmf,WinForm
8ocmf,MS SQL
8ocmf,jQuery
8ocmf,CSS
8rvkv,Word
8rvkv,Excel
8rvkv,Outlook
8rvkv,PowerPoint
8su6h,PHP
8su6h,VueJS
8su6h,Github
8su6h,Linux
8su6h,Flutter
8su6h,MySQL
8su6h,PostgreSQL
8su6h,AWS
8su6h,Node.js
8su6h,ETL
8w445,Jenkins
8w445,Github
8w445,Go
8w445,HTTP
8qosp,PHP
8qosp,OOP
8qosp,Git
8qosp,Github
8qosp,PostgreSQL
8qosp,MySQL
8qosp,RDBMS
